polygon_id,geometry,total_length,angle,angle_rad,angle_sin,angle_cos,cluster_id
113,"POLYGON ((882981.219093713 1433814.251414602, 882990.431620502 1433818.288848603, 882995.033697534 1433818.784048073, 882997.3326432146 1433818.26988895, 882998.3508314367 1433816.743562096, 882999.1120311316 1433814.710097998, 882999.1064505201 1433812.678740341, 882997.570099396 1433811.667274544, 882992.9638360058 1433809.64855624, 882973.5254737472 1433804.877453012, 882969.4324885216 1433803.619091433, 882968.4129053695 1433804.63757997, 882967.903811568 1433805.400744021, 882967.9093936253 1433807.432102203, 882969.7062234789 1433810.220303071, 882974.8236751992 1433812.237614322, 882981.219093713 1433814.251414602))",30.0,21.19142010061115,0.7397201078579452,0.6740811936723745,0.7386572576894014,3
114,"POLYGON ((882976.3935173232 1433825.437224497, 882979.975313458 1433826.696990414, 882983.8140980871 1433828.463893556, 882988.4154765517 1433828.70517244, 882990.9707126588 1433828.444230392, 882993.2654720562 1433826.4065533, 882994.0252760602 1433823.865250215, 882991.4630633905 1433821.586995482, 882986.346311433 1433819.823602591, 882967.4191395012 1433815.051099264, 882963.8464131691 1433817.092290289, 882963.8568800278 1433820.901085815, 882971.5330561249 1433823.927050872, 882976.3935173232 1433825.437224497))",28.5,19.0155543382418,0.6637680645884217,0.6160892340753119,0.7876763647948918,3
115,"POLYGON ((883007.4647116967 1433877.913586944, 883020.9595299436 1433859.086340708, 883022.356922732 1433856.035446125, 883023.4980250752 1433852.731333995, 883023.4917479451 1433850.4460588, 883022.2113407181 1433849.560850929, 883020.1651999555 1433849.058628513, 883017.3554181543 1433849.701150134, 883015.0606591662 1433851.738824842, 883012.7693880149 1433855.046096892, 883007.8118278222 1433864.708726884, 883002.7320543376 1433876.403061403, 882998.029394757 1433885.811066865, 882987.2123907993 1433902.472623589, 882983.6536263374 1433909.592193004, 882976.4180740294 1433927.386547762, 882974.6477653104 1433934.247278531, 882972.1448731034 1433953.552143724, 882972.6665259551 1433957.359522232, 882972.1626680845 1433960.027075286, 882972.3598330817 1433960.191892079, 882969.344774605 1433975.530782758, 882969.6556497221 1433978.828127156, 882970.8698956904 1433981.373397913, 882973.2852024932 1433981.666595994, 882975.2432615731 1433980.311951628, 882976.140864413 1433977.461040511, 882976.9685208845 1433960.064081573, 882977.273822214 1433959.759107838, 882978.0332730156 1433957.09085246, 882977.5105739401 1433952.902595569, 882980.030913135 1433939.945705633, 882982.8152202312 1433930.035138311, 882983.6979331406 1433925.716056276, 882989.0270075748 1433911.73575696, 883007.4647116967 1433877.913586944))",142.0,110.7618944834275,3.8663194889647072,-0.6629309543606914,-0.7486805391823824,2
116,"POLYGON ((882998.2552108055 1433921.486360311, 883001.6882727906 1433915.128902708, 883005.3692550824 1433905.977631703, 883008.1682203644 1433901.399362462, 883009.8243425459 1433899.490404375, 883009.5638665762 1433897.713672152, 883008.6668497332 1433896.827412542, 883006.8766526815 1433896.451449011, 883005.0909900032 1433897.725960433, 883002.2895830546 1433901.415513126, 882998.732560245 1433909.169878996, 882996.0606952707 1433913.49387797, 882991.8650416194 1433921.376957739, 882986.9022624682 1433929.135184153, 882984.7447254877 1433934.600413019, 882982.7223120582 1433942.731439348, 882981.7159901549 1433948.57438453, 882981.729945778 1433953.652762753, 882982.1206614325 1433956.317857506, 882983.5320030062 1433958.345345414, 882985.0680007895 1433959.229847213, 882987.8760305672 1433957.952526961, 882988.2517442565 1433955.158365821, 882988.2402314856 1433950.968704055, 882987.9734749699 1433946.906703687, 882989.4944718245 1433942.331948689, 882991.0133759112 1433936.995436344, 882991.5179330991 1433934.581801275, 882998.2552108055 1433921.486360311))",65.5,110.5775364897792,3.8598841809816404,-0.6580992707697499,-0.7529311720285748,2
117,"POLYGON ((883053.2807987924 1433924.699661579, 883056.7184006317 1433919.992683672, 883060.9227816667 1433915.283599982, 883066.4082653902 1433911.713642959, 883073.5456912055 1433904.711216805, 883075.7056811482 1433900.134707286, 883075.053801015 1433895.438957343, 883073.3893097232 1433894.300882654, 883071.8557522091 1433894.305093412, 883069.9450802293 1433896.595629503, 883067.3992610006 1433900.284475481, 883063.3209309203 1433904.358411151, 883057.2079697254 1433912.119788937, 883053.1299904377 1433916.320684263, 883051.7332954361 1433919.625492593, 883049.3138809428 1433922.806149033, 883049.3180650896 1433924.329663175, 883050.5984695962 1433925.214869973, 883051.8767820188 1433925.338319758, 883053.2807987924 1433924.699661579))",36.5,130.3834318345143,4.55124035112373,-0.9870436346132644,-0.1604520594116403,2
118,"POLYGON ((883024.2639977171 1433992.004879412, 883027.3185504496 1433987.425917946, 883031.1329060392 1433980.305663012, 883033.4234730348 1433976.744482157, 883035.7105530608 1433971.913707453, 883050.2228363687 1433951.306269112, 883051.4854573456 1433945.716544027, 883048.9225573167 1433943.184374673, 883045.0949442303 1433945.480174557, 883040.2603045367 1433953.36499798, 883022.2018195756 1433985.662530219, 883013.2930592148 1433999.144795053, 883012.1505677069 1434001.941059665, 883012.2506411322 1434001.996780926, 883007.632641038 1434008.809326053, 882996.9493978658 1434027.628792023, 882994.9200111971 1434033.220616402, 882994.9255933055 1434035.2519637, 882995.9542416582 1434037.534419847, 882997.7433864673 1434037.529503371, 882999.5276471012 1434035.747158206, 883005.115788837 1434023.035785511, 883007.6577572421 1434017.950392977, 883014.5364230442 1434009.80603956, 883024.2639977171 1433992.004879412))",107.0,120.97904887992667,4.222965457771757,-0.8826040171662444,-0.4701171650578267,2
119,"POLYGON ((883058.6239205878 1433939.094998253, 883063.9711453326 1433931.716609125, 883072.1257088202 1433922.806985507, 883083.3446007047 1433912.873264777, 883088.9516086972 1433907.017688098, 883089.7037480315 1433901.683281744, 883086.1198709686 1433899.661752587, 883083.0632135366 1433903.478960212, 883074.6551426001 1433913.151043972, 883069.0481372512 1433919.00662205, 883061.4033643801 1433927.407005277, 883057.582722377 1433932.241994355, 883055.2921506658 1433935.803177027, 883057.0875753317 1433938.083534023, 883058.6239205878 1433939.094998253))",47.5,131.69584175115241,4.597052099486048,-0.9933560719778842,-0.11508133760375087,2
120,"POLYGON ((883086.430294377 1433826.531575736, 883087.2026508144 1433828.56082725, 883088.4827084936 1433829.31907764, 883090.7698044115 1433824.488291176, 883090.7488933589 1433816.870703216, 883090.9724235053 1433805.189697448, 883092.4188589088 1433773.44551503, 883092.4021311895 1433767.35143759, 883090.8650842124 1433766.08604752, 883088.3189056024 1433769.647942241, 883087.816779503 1433772.950304045, 883087.3592633577 1433792.503533757, 883086.3745297447 1433806.218005562, 883086.6517317912 1433814.088813489, 883086.430294377 1433826.531575736))",62.5,91.85042855627312,3.2061847953495755,-0.06454723650055372,-0.9979146527935852,4
121,"POLYGON ((883320.4805856793 1433612.595275975, 883324.0637760831 1433614.362919289, 883326.6204156905 1433614.609839232, 883328.9138107446 1433612.064332297, 883327.3732894963 1433609.529326003, 883323.5338089396 1433607.508461572, 883319.6936324723 1433605.23367665, 883316.3688177291 1433604.481015927, 883314.5838296281 1433606.009440989, 883314.8435973536 1433607.532265019, 883316.3827283914 1433609.559429732, 883320.4805856793 1433612.595275975))",13.0,29.220655839190528,1.0199933079719627,0.8521045195506634,0.5233716535707043,3
122,"POLYGON ((883161.7386737448 1433466.770670454, 883167.3596839672 1433465.993485216, 883171.7016727639 1433464.838922671, 883170.6712836637 1433461.921627324, 883167.9819610289 1433459.897613433, 883163.123906489 1433459.276126629, 883157.3716157763 1433458.784054551, 883152.8990432146 1433458.923282471, 883149.9642219781 1433460.581834862, 883149.841647392 1433462.486597877, 883152.0190835909 1433464.258090935, 883155.0886662399 1433465.138404822, 883157.3914624581 1433466.020821792, 883161.7386737448 1433466.770670454))",19.5,4.88938824397863,0.1706718465314618,0.16984447254171803,0.9854708799081917,3
123,"POLYGON ((883149.4652177126 1433511.621813715, 883143.1993055361 1433510.242422272, 883136.8076848439 1433509.625146409, 883133.8742609351 1433511.79154125, 883135.1585056835 1433514.073327946, 883138.7413652414 1433515.71400104, 883142.9618193202 1433516.845078909, 883152.9335115636 1433518.087344177, 883155.6151710111 1433517.318219415, 883157.7804172045 1433514.64608674, 883154.9615582296 1433511.987623569, 883149.4652177126 1433511.621813715))",22.0,8.439577743215068,0.2945968381942709,0.2903540804263228,0.9569192797617699,3
124,"POLYGON ((883139.6335506114 1433608.012562876, 883143.7066948145 1433602.034204732, 883147.5176285197 1433593.644299001, 883154.3970934355 1433585.753821045, 883164.8465304978 1433574.806477067, 883166.10987987 1433569.470630951, 883162.0280237449 1433572.274978194, 883157.1821696507 1433576.097112822, 883149.0323905325 1433586.784227681, 883140.1221008903 1433599.758733288, 883136.3042031929 1433605.609430512, 883136.5646740287 1433607.386175092, 883139.6335506114 1433608.012562876))",46.5,127.20896362669029,4.440430506670904,-0.9632466618639125,-0.2686184439088826,2
125,"POLYGON ((883411.3244602303 1433029.075393879, 883446.8855381159 1433009.488379812, 883452.0115049734 1433007.675308678, 883456.5354781279 1433006.463569163, 883474.6190777879 1432997.119010715, 883481.5518502282 1432993.801790739, 883486.6737221424 1432990.489521581, 883485.4639957333 1432989.593300296, 883480.0337499126 1432990.507671541, 883470.9931767699 1432995.629709814, 883463.1574138548 1432999.848928008, 883458.3349021372 1433002.260853448, 883454.1094660991 1433002.272406256, 883450.4860240665 1433001.682628301, 883446.2638673433 1433002.893543276, 883439.3286387397 1433005.311247829, 883433.3029611403 1433009.225678948, 883419.1405317083 1433017.660001911, 883409.4955167713 1433022.483862374, 883403.4723045715 1433027.297817451, 883401.9689623303 1433029.400826903, 883406.2009576962 1433031.787990095, 883408.6146710847 1433031.481545341, 883411.3244602303 1433029.075393879))",93.5,152.67887078872533,5.329497986980497,-0.8155548220076219,0.5786798184662363,2
126,"POLYGON ((883413.929678246 1433043.61062368, 883420.2637264468 1433042.094087445, 883435.0265007524 1433032.458757291, 883447.3829463741 1433025.828435073, 883460.0420320416 1433019.49713093, 883471.1920372688 1433013.169955584, 883487.769010958 1433004.729050613, 883499.2183819073 1432997.501535462, 883502.2308141798 1432995.39440426, 883504.0335208542 1432992.391051509, 883502.8172392553 1432989.096106755, 883501.0038793676 1432988.201534758, 883462.1276969158 1433009.596626399, 883452.1759406143 1433012.622260839, 883433.4911781228 1433022.867998312, 883420.8353767486 1433030.398671186, 883411.4987425212 1433037.620425773, 883405.1646937868 1433039.136963423, 883400.3315263602 1433037.650972513, 883374.9534939571 1433028.425286623, 883367.1013358235 1433026.647716661, 883361.3594328938 1433023.964845887, 883357.129895267 1433022.477207168, 883347.7694713724 1433021.003610214, 883312.5950871992 1433016.452326529, 883312.6123244588 1433022.748973766, 883337.3678696633 1433025.079952004, 883360.0115135119 1433027.716565672, 883371.4961382576 1433033.382147002, 883388.1116428863 1433039.033692836, 883400.1916910416 1433041.699227075, 883407.4410312921 1433043.778293246, 883413.929678246 1433043.61062368))",207.5,171.47236528574268,5.985514700837275,-0.2932940521580895,0.956022279535727,1
127,"POLYGON ((882923.2836990842 1433908.044262012, 882920.8675631194 1433907.45123118, 882918.0044812765 1433908.958286786, 882916.0517786313 1433912.261860057, 882917.1163605335 1433915.257300464, 882921.0456721986 1433917.345354223, 882925.1197063945 1433917.184235028, 882945.9446538019 1433917.126986598, 882951.3760123621 1433916.662302262, 882953.03020297 1433914.558898604, 882952.8722924582 1433912.010720568, 882949.9980840925 1433909.470008496, 882946.8261853177 1433908.429298489, 882923.2836990842 1433908.044262012))",33.5,179.49752071208968,6.265645471185363,-0.017538936665108227,0.9998461810201894,3
128,"POLYGON ((882932.9296961776 1433903.670110076, 882947.4207413098 1433905.129459805, 882953.3064660025 1433905.263200408, 882954.96065721 1433903.159796338, 882953.7455844807 1433900.314686484, 882951.6259028618 1433897.771899674, 882947.0954418823 1433896.585004997, 882924.6039295762 1433894.24813842, 882920.2301430195 1433895.159673764, 882919.027020774 1433896.662165884, 882918.1323044857 1433900.562504808, 882921.9115362209 1433902.950808971, 882932.9296961776 1433903.670110076))",34.5,4.881583358882228,0.17039940464611772,0.16957598269724813,0.9855171160828525,3
129,"POLYGON ((882966.244329917 1433725.924888028, 883002.7825426557 1433732.720778816, 883009.4232319363 1433733.002375897, 883014.86161396 1433735.086303678, 883018.7868176474 1433735.675198556, 883020.2909368775 1433733.872040104, 883017.2654046305 1433731.181808634, 883012.7324585831 1433729.095393371, 882967.1324652784 1433719.625849161, 882959.5863361761 1433719.34674631, 882953.2499275639 1433719.963834594, 882936.6593202397 1433723.307647993, 882914.3400526465 1433728.76608169, 882892.9286990723 1433735.12154484, 882885.3949373182 1433739.339991496, 882888.1145442692 1433740.531865437, 882891.4353020451 1433740.822572708, 882904.7026703473 1433736.288525988, 882919.7809139759 1433731.74950542, 882949.9464728754 1433725.969673488, 882962.618464489 1433724.435661075, 882966.244329917 1433725.924888028))",138.0,177.68544277974928,6.202392018741221,-0.08070542000976963,0.9967379972595841,3
130,"POLYGON ((882917.8504553977 1433743.148654753, 882930.8168367487 1433738.915282012, 882946.8054614867 1433736.17279699, 882961.8960664063 1433736.131327198, 882978.1955665904 1433736.686217144, 883009.2945625234 1433741.098352264, 883011.7041172524 1433739.292706642, 883009.5856680237 1433737.199660326, 882963.6970521887 1433732.528322986, 882954.0382403834 1433732.255026822, 882942.5702034425 1433732.586381077, 882932.3110630882 1433733.514091662, 882912.4046496834 1433738.366218064, 882892.5031861493 1433745.017367854, 882884.3641532337 1433748.637802347, 882882.1055096025 1433750.443040567, 882882.4130930534 1433752.541060089, 882883.3210026263 1433753.438077208, 882886.340771911 1433754.029449403, 882917.8504553977 1433743.148654753))",133.5,173.9962515011847,6.073614949647599,-0.20803967700295045,0.9781203876785863,3
131,"POLYGON ((882992.5528920486 1433799.312849515, 882980.7723527901 1433795.747166424, 882977.4532484477 1433796.056123664, 882976.8570398713 1433798.756299338, 882979.2789475457 1433801.448181991, 882996.802966399 1433808.296296353, 882998.9156472409 1433808.290492299, 883001.6294800843 1433807.38352468, 883002.8293131366 1433804.681691847, 883002.2182768226 1433801.984833543, 883000.4041124911 1433800.790467525, 882992.5528920486 1433799.312849515))",24.5,14.407452467726785,0.5029149647728289,0.4819816203919648,0.8761813268977694,3
132,"POLYGON ((882993.1268605847 1433788.51712239, 882990.1070961214 1433787.925743593, 882987.3907908101 1433787.933206368, 882985.5807443807 1433788.238016939, 882984.3767927636 1433789.440674982, 882984.6876662448 1433792.73803373, 882986.503478993 1433794.532069894, 882993.7510773692 1433796.011345424, 883000.0940639195 1433797.79294465, 883005.5291440394 1433798.677526346, 883007.031612916 1433796.27469928, 883004.3046006449 1433792.384303039, 882999.7774257717 1433792.396739644, 882993.1268605847 1433788.51712239))",20.5,13.49228263936023,0.47096951133301335,0.45375045795749636,0.8911287908621078,3
133,"POLYGON ((882997.3489294421 1433787.306173138, 883006.1064104559 1433789.081140733, 883008.8194210411 1433787.874338071, 883010.0184316145 1433784.872669055, 883007.2971844655 1433783.081118734, 882981.3224279447 1433776.256212835, 882979.5148524867 1433777.460529807, 882978.9169957181 1433779.561035859, 882981.0370924374 1433782.253749195, 882997.3489294421 1433787.306173138))",29.0,14.721783334514498,0.5138871819050155,0.4915660667779808,0.8708402850077767,3
134,"POLYGON ((882974.0640376077 1433990.509623092, 882971.9406528777 1433986.617588671, 882970.1347354545 1433988.421569158, 882967.1298180071 1433993.227206674, 882958.1480371398 1434019.63746768, 882956.9515113183 1434023.538624171, 882956.9572806949 1434025.637459876, 882959.071599365 1434026.231319838, 882961.484431329 1434025.625015662, 882974.0640376077 1433990.509623092))",39.5,109.7093644654225,3.8295792603841825,-0.6349830716030781,-0.7725260505494428,2
135,"POLYGON ((883027.4139910688 1433854.836897435, 883031.9436295079 1433855.723967302, 883037.3811716718 1433857.508055159, 883041.1513408475 1433856.59818962, 883042.8092436583 1433855.844043861, 883051.9650819201 1433837.828674722, 883054.0485321803 1433827.178733471, 883053.4416160627 1433825.981051156, 883052.0818181648 1433825.385110708, 883051.3272897144 1433825.387182668, 883049.5176564771 1433825.841907887, 883047.8626341935 1433827.645476126, 883043.8100012646 1433835.602291142, 883043.2195534715 1433840.401307144, 883040.6698031104 1433846.105214837, 883038.5645356112 1433848.809530539, 883036.453503991 1433849.415002519, 883035.0949417306 1433849.268815238, 883033.4316859636 1433848.07403503, 883032.3679350341 1433845.378422726, 883032.3592881928 1433842.230156665, 883032.6549231894 1433839.980566121, 883039.2540108119 1433825.120500853, 883039.7001403818 1433822.72057759, 883038.3386952415 1433821.524967478, 883036.978073481 1433820.629192387, 883034.7153112413 1433820.935244098, 883029.4550225548 1433828.745460108, 883024.5076652755 1433840.602617841, 883023.7638434197 1433844.50254375, 883024.0747139486 1433847.799898144, 883024.8383012969 1433851.096008785, 883027.4139910688 1433854.836897435))",70.0,112.64816545364201,3.9321627669947694,-0.7107544286025449,-0.7034402193661305,2
136,"POLYGON ((883028.3501019428 1433866.003254973, 883030.4662797803 1433867.271749632, 883035.8283678474 1433869.05604388, 883037.3374232722 1433869.051899234, 883039.2194192621 1433867.472586395, 883038.8361851444 1433865.299820956, 883036.7931956828 1433863.206573127, 883031.0511665597 1433860.448851707, 883027.6522909885 1433859.183879941, 883025.3878836912 1433858.890262616, 883024.0338513479 1433860.393166936, 883023.4355823457 1433862.343750827, 883024.1946399129 1433863.990769338, 883028.3501019428 1433866.003254973))",13.0,25.65355395895301,0.8954779628435127,0.7805079667923324,0.625145834004914,3
137,"POLYGON ((883043.2617545543 1433855.76784186, 883039.9026116033 1433868.969894789, 883037.5111808808 1433877.371896423, 883038.2722964198 1433879.768501036, 883039.3331641483 1433881.414690113, 883040.9939480944 1433881.709965676, 883042.1983099051 1433880.657228976, 883043.3973192765 1433877.655567319, 883046.5391616331 1433867.752320665, 883051.4877556914 1433856.344925466, 883053.2914181609 1433853.716398421, 883056.4392344076 1433845.986950066, 883057.1851174718 1433842.836612362, 883056.5747024457 1433840.364632315, 883055.3639581503 1433839.093649178, 883053.7017318791 1433838.273661525, 883051.5152467724 1433838.879340008, 883043.2617545543 1433855.76784186))",44.0,112.37981698513025,3.9227956383583407,-0.7041341282689138,-0.710066989379859,2
138,"POLYGON ((883060.5218007626 1433876.409192921, 883067.0821964678 1433847.456911379, 883067.3728936211 1433843.408312599, 883066.4621086624 1433841.461872196, 883064.3457251153 1433840.118416248, 883063.1409499189 1433841.02123567, 883060.1401268862 1433847.326054502, 883058.504865134 1433856.325656156, 883053.8811350609 1433876.12759167, 883054.1907682328 1433878.975191648, 883055.7059985405 1433881.219807038, 883057.9695808971 1433881.213591067, 883059.0213908846 1433879.561600101, 883060.5218007626 1433876.409192921))",39.5,102.76724937867543,3.5872537297519664,-0.4310544805923519,-0.9023259027431595,4
139,"POLYGON ((882975.545450207 1433898.080957222, 882980.8329089183 1433900.165284938, 882982.1910580249 1433900.161552878, 882982.7913842223 1433898.960556125, 882982.7872646974 1433897.461383486, 882981.4249959406 1433895.965942819, 882978.2530972647 1433894.925230116, 882974.3246110983 1433893.137004658, 882972.2148182272 1433894.192231441, 882972.2185261217 1433895.541486962, 882972.9763493951 1433896.738751651, 882975.545450207 1433898.080957222))",9.5,21.72334591038222,0.7582878213716296,0.6876793871847221,0.7260145042912332,3
140,"POLYGON ((882979.7530888815 1433891.622903104, 882983.377292241 1433892.512454749, 882986.2432605823 1433892.054824393, 882986.2383173349 1433890.255816949, 882985.1766236853 1433888.309794707, 882982.4566171984 1433886.968002879, 882980.7954208006 1433886.522812304, 882976.5684187645 1433885.934754038, 882975.66422163 1433886.386994082, 882975.2148008996 1433887.587576598, 882975.2185086732 1433888.936832314, 882975.6741089871 1433889.985009326, 882979.7530888815 1433891.622903104))",9.5,13.79048602355973,0.4813787731227552,0.4630017009889772,0.8863573911697886,3
141,"POLYGON ((883185.5467353913 1433050.382685652, 883192.4121042786 1433022.47851069, 883194.5178388404 1433019.924077434, 883194.5129089274 1433018.125034729, 883193.0005373982 1433016.929808244, 883190.2866495637 1433017.836773424, 883188.936690063 1433020.838899919, 883184.027379722 1433046.638818285, 883182.9808820861 1433050.239796462, 883183.4368942541 1433051.437916655, 883184.9459779955 1433051.433780807, 883185.5467353913 1433050.382685652))",35.0,106.41150721178042,3.7144623257105183,-0.5420458032365513,-0.8403489437094819,4
142,"POLYGON ((883177.6800823454 1433098.379019099, 883177.9383417511 1433082.486673463, 883180.3191801503 1433070.186612927, 883180.2953481623 1433061.491248921, 883178.7673634324 1433054.599060526, 883179.942580918 1433042.901981672, 883183.1976482264 1433019.20549289, 883183.7840259549 1433012.9071885, 883181.6655546442 1433010.814094944, 883179.5520136182 1433010.520044541, 883177.4434031425 1433012.025037359, 883172.7417126547 1433058.513527891, 883171.5919758049 1433079.505645595, 883171.3181029033 1433089.701033412, 883170.4266254839 1433094.800794682, 883170.4340224799 1433097.499354108, 883171.9505015681 1433100.193776844, 883174.6668492843 1433100.18633124, 883177.6800823454 1433098.379019099))",87.5,93.65045940925398,3.2690177253935717,-0.1270805150091766,-0.9918924048025585,2
143,"POLYGON ((883195.5794719184 1433049.380703022, 883203.2960001079 1433029.19514588, 883206.2977374765 1433023.190068017, 883205.8339208282 1433019.143462749, 883203.8708782148 1433018.699077554, 883201.9107111483 1433019.304134, 883199.5048024517 1433022.459074752, 883196.5006009731 1433027.564632148, 883193.8105422019 1433037.166967274, 883190.8178464182 1433046.470287442, 883190.6743333651 1433049.16926329, 883191.5838921396 1433050.665983129, 883193.2442950917 1433050.811354135, 883195.5794719184 1433049.380703022))",31.5,112.25635981405227,3.9184861701173235,-0.7010675881915068,-0.7130948301504814,2
144,"POLYGON ((883199.0081872919 1433061.514926287, 883208.0170890491 1433044.848983824, 883214.9251922474 1433032.536511333, 883216.8742684826 1433027.883610812, 883217.166638133 1433024.434619505, 883215.5033590809 1433023.239805961, 883212.6377413791 1433023.847342637, 883210.684146838 1433026.851121749, 883207.8374254972 1433034.354986946, 883203.0387554652 1433045.462310062, 883198.2289958663 1433052.521788462, 883195.0767646407 1433058.677196856, 883195.8370581071 1433060.774010285, 883196.744151468 1433061.371209322, 883199.0081872919 1433061.514926287))",39.5,116.12315064855603,4.053462633213383,-0.7906500506893513,-0.6122683213632125,2
145,"POLYGON ((883212.1287909171 1433058.405589053, 883217.9825876564 1433046.845615792, 883221.736402953 1433039.938953441, 883224.292398937 1433036.483761564, 883225.9449984357 1433033.78065099, 883226.239833029 1433031.231181328, 883224.7237664323 1433028.686672662, 883222.6110483094 1433028.692460755, 883220.8063081192 1433030.94622471, 883217.9509596647 1433035.301765109, 883211.6497759365 1433048.811943254, 883207.3005456815 1433058.71866114, 883206.5546308235 1433061.869050294, 883204.3820708924 1433067.572008625, 883204.9894014209 1433068.919634997, 883207.5554587689 1433069.137485323, 883209.1397905326 1433069.058183476, 883212.1287909171 1433058.405589053))",42.5,115.47179500780287,4.030726032148222,-0.7765259938341521,-0.6300852171729491,2
146,"POLYGON ((883218.6297613846 1433062.735491573, 883225.5460785064 1433053.421427876, 883231.1120268167 1433046.959566626, 883236.6824944091 1433042.146826776, 883239.6891631468 1433037.940795261, 883242.0963055105 1433035.23561862, 883243.2970021851 1433032.83358922, 883244.1999887257 1433031.931588079, 883245.097636818 1433029.080624795, 883243.12966738 1433026.837195914, 883239.3561351252 1433026.547689859, 883236.4970884329 1433029.553947669, 883231.3863262369 1433036.914091089, 883224.7738752362 1433046.976930603, 883221.6204076767 1433052.682577002, 883218.31274662 1433057.189275808, 883216.2037267705 1433058.544345124, 883215.4532927921 1433060.045613269, 883215.9109470092 1433061.843413686, 883216.5162233731 1433062.441440046, 883218.6297613846 1433062.735491573))",41.5,124.99213088074285,4.363048445905285,-0.9395986378479593,-0.3422782490230128,2
147,"POLYGON ((883226.6394027346 1433066.911339999, 883234.9196454404 1433059.692438928, 883242.7463445277 1433052.174938568, 883248.4668995503 1433047.061947333, 883250.7190270601 1433042.857983952, 883249.9591468495 1433040.911089101, 883248.4471884981 1433039.865781706, 883246.0322436409 1433039.722475281, 883240.164064817 1433046.035241918, 883232.7900898982 1433053.551503494, 883225.2684951599 1433062.267539321, 883222.8605339942 1433064.672875437, 883222.7137331548 1433066.172489413, 883223.3210630813 1433067.52011602, 883225.282870981 1433067.514741172, 883226.6394027346 1433066.911339999))",34.5,133.75808289120192,4.66903789521394,-0.9990604888576587,-0.04333750804437217,2
148,"POLYGON ((882897.3218197477 1434235.086439555, 882906.6028368748 1434207.775959628, 882911.689879009 1434191.870725296, 882919.1889239369 1434175.059347918, 882924.5926269455 1434164.550263569, 882934.2101184983 1434149.831899527, 882937.8136910654 1434143.225618375, 882939.9065696541 1434136.02382005, 882940.4904024559 1434128.826169875, 882938.9735238991 1434125.981905844, 882936.7087171357 1434125.538380266, 882933.5459022834 1434127.795841298, 882932.9567116101 1434133.044577826, 882929.5135249677 1434143.09852414, 882923.0538976274 1434153.76043392, 882917.9396334991 1434159.771199678, 882914.6403484684 1434167.276148651, 882913.4463062233 1434172.076792106, 882911.6469969966 1434176.279429949, 882901.1459485135 1434198.945844515, 882898.4614221849 1434210.496866324, 882895.1703934665 1434221.000132621, 882894.1214862682 1434223.70152964, 882892.6277020568 1434229.252578916, 882891.6649703392 1434235.851587517, 882891.2178251195 1434237.876700647, 882891.2221555589 1434239.450819914, 882892.5823562837 1434240.19666424, 882894.0159470334 1434240.192720462, 882895.2953342178 1434238.989862933, 882897.3218197477 1434235.086439555))",121.5,113.78768740823342,3.9719395870075327,-0.7381654636495156,-0.6746197064088001,2
149,"POLYGON ((882914.559959237 1434247.781988145, 882920.8600044417 1434233.972274788, 882928.0564099908 1434216.861912591, 882937.0455363165 1434193.15025109, 882947.5404216922 1434168.235099866, 882959.5118079876 1434131.472390804, 882959.8057867308 1434128.623148203, 882958.8958252959 1434126.976556071, 882956.1762442089 1434125.784691643, 882953.1577386877 1434125.643072498, 882947.6360928821 1434148.145890605, 882939.4060053109 1434173.504577566, 882911.6668001979 1434238.345160359, 882910.3193828685 1434242.24671477, 882909.7215388025 1434244.347200425, 882909.7277242113 1434246.595941758, 882911.2404780074 1434247.941035731, 882912.7519946534 1434248.836381478, 882914.559959237 1434247.781988145))",130.5,110.21103405136576,3.8470908324478357,-0.648413167877821,-0.7612886205130409,2
150,"POLYGON ((882858.9575881781 1433948.399278996, 882892.4486767884 1433944.70912235, 882938.6224099195 1433943.382817826, 882942.8477589018 1433943.371202398, 882943.1429757617 1433940.971698686, 882943.1372062188 1433938.872858779, 882941.6223832563 1433936.77816705, 882940.1092086204 1433935.283143874, 882936.4850074198 1433934.393597137, 882891.8244408732 1433937.214924645, 882883.377863587 1433938.737337585, 882867.3884928512 1433941.180009318, 882848.37936624 1433943.031321661, 882846.5742762163 1433945.135143957, 882845.9739544311 1433946.336141912, 882845.9780789856 1433947.835313447, 882846.8868106835 1433949.032159597, 882858.9575881781 1433948.399278996))",97.0,176.569999387613,6.163455699116437,-0.11944375546603295,0.9928409687760525,3
151,"POLYGON ((882945.4223650846 1434221.161759793, 882945.4116472744 1434217.263939512, 882946.6073399654 1434213.062967021, 882952.8991577618 1434196.254924531, 882959.4886686349 1434177.946884308, 882967.2689376089 1434153.638864432, 882968.7590261271 1434146.738561969, 882969.0344604757 1434137.143081249, 882969.3239066385 1434132.644758189, 882968.404467283 1434127.550087318, 882966.2959232025 1434129.055059553, 882965.6988984089 1434131.455382307, 882964.5246309198 1434143.452016208, 882954.9491690438 1434173.46184138, 882948.3629567082 1434192.96921442, 882941.455155493 1434205.281432613, 882940.2710056491 1434213.680059459, 882940.2874952677 1434219.676706486, 882940.8993574389 1434222.67336985, 882943.3138267212 1434222.666730588, 882945.1230297679 1434222.062086615, 882945.4223650846 1434221.161759793))",99.0,108.02990289210564,3.770954992153976,-0.5886293902193656,-0.8084030189020683,2
